dataset,model,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_class_weight,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,param_max_features,param_n_estimators
secondary,Decision Tree,1.7971308708190918,0.22216803672698893,0.01371593475341797,0.0029286308574804584,,20,4.0,5,"{'class_weight': None, 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.9922207816262271,0.9964808297832932,0.997777366178922,0.9849944423860689,0.9964801778436458,0.9935907195636314,0.004690467511472241,25,0.9972214504028897,0.9981939427618783,0.9980550152820228,0.9850891410048622,0.9985181755035888,0.9954155449910485,0.005180898133136284,,
secondary,Decision Tree,1.8374981880187988,0.23033456121975326,0.01944112777709961,0.007013843239150457,,20,4.0,10,"{'class_weight': None, 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.9922207816262271,0.996666049268383,0.997777366178922,0.9853649499814746,0.9959244164505372,0.9935907127011088,0.00451601193543696,27,0.9972214504028897,0.9980550152820228,0.9980087061220709,0.9852280620514008,0.9986107895346145,0.9954248046785997,0.005117549219199209,,
secondary,Decision Tree,2.5000940799713134,0.2912162955223856,0.013137388229370116,0.001245303803254658,balanced,,1.0,2,"{'class_weight': 'balanced', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.9985182441192814,0.9983330246341915,0.997777366178922,0.9981474620229714,0.9985179696183771,0.9982588133147485,0.00027718733981207196,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,
secondary,Decision Tree,2.256100606918335,0.16618425095094821,0.011552238464355468,0.0010756684781067732,balanced,,1.0,5,"{'class_weight': 'balanced', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.9979625856640119,0.9987034636043712,0.9974069272087424,0.9979622082252686,0.9985179696183771,0.9981106308641543,0.00045967836891114863,3,0.9997684542002409,0.9998147633601926,0.9996758358803371,0.9997221579069229,0.9998610789534614,0.9997684580602311,6.549104226820871e-05,,
secondary,Decision Tree,2.466690444946289,0.2953777632359174,0.01327981948852539,0.00164938340127387,balanced,,1.0,10,"{'class_weight': 'balanced', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.9975921466938322,0.9981478051491017,0.997777366178922,0.9977769544275658,0.9985179696183771,0.9979624484135596,0.0003312846946250748,5,0.9994905992405297,0.9995832175604334,0.9996295267203853,0.9996758508914101,0.9994906228293586,0.9995739634484234,7.409347712505843e-05,,
secondary,Decision Tree,2.476784658432007,0.5213113679357121,0.01195821762084961,0.0007480441427571947,balanced,,2.0,2,"{'class_weight': 'balanced', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.997777366178922,0.9964808297832932,0.997777366178922,0.9966654316413487,0.99870322341608,0.9974808434397131,0.0008166992090478249,7,0.9987959618412522,0.9987496526813003,0.9994442900805779,0.9988423246121787,0.9995369298448715,0.999073831812036,0.0003428114729121188,,
secondary,Decision Tree,2.173993730545044,0.18039559015746712,0.011241531372070313,0.0005081828697726476,balanced,,2.0,5,"{'class_weight': 'balanced', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.9970364882385627,0.9968512687534729,0.9975921466938322,0.9966654316413487,0.99870322341608,0.9973697117486593,0.0007353315155048891,9,0.9987496526813003,0.998842271001204,0.9991664351208669,0.9989349386432045,0.9995369298448715,0.9990460454582895,0.0002818434259711111,,
secondary,Decision Tree,2.5150551319122316,0.4388548296292786,0.01719498634338379,0.009744880746757214,balanced,,2.0,10,"{'class_weight': 'balanced', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.9970364882385627,0.9974069272087424,0.997777366178922,0.9966654316413487,0.9985179696183771,0.9974808365771904,0.0006373959522941651,8,0.9987959618412522,0.9987959618412522,0.9992590534407706,0.9989812456587173,0.9992590877517944,0.9990182621067574,0.00020793387956570295,,
secondary,Decision Tree,2.476836347579956,0.32919335760735013,0.01602616310119629,0.0029878928817237585,balanced,,4.0,2,"{'class_weight': 'balanced', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.9955547323578441,0.996666049268383,0.9962956102982033,0.9970359392367544,0.9972211930344572,0.9965547048391284,0.000592497356341816,14,0.9980087061220709,0.9987033435213485,0.9985181068815412,0.9985181755035888,0.9985644825191017,0.9984625629095302,0.00023686569477673262,,
secondary,Decision Tree,2.2435250759124754,0.1758864584104678,0.011527347564697265,0.0011763465747107443,balanced,,4.0,5,"{'class_weight': 'balanced', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.9955547323578441,0.996666049268383,0.9962956102982033,0.9970359392367544,0.9972211930344572,0.9965547048391284,0.000592497356341816,14,0.9980087061220709,0.9987033435213485,0.9985181068815412,0.9985181755035888,0.9985644825191017,0.9984625629095302,0.00023686569477673262,,
secondary,Decision Tree,2.7348883628845213,0.46466042760258347,0.015438508987426759,0.0034668107359379892,balanced,,4.0,10,"{'class_weight': 'balanced', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.9955547323578441,0.9970364882385627,0.9964808297832932,0.9972211930344572,0.9972211930344572,0.9967028872897229,0.0006350024514717152,13,0.9980087061220709,0.9986107252014449,0.998564416041493,0.9985644825191017,0.9985644825191017,0.9984625624806425,0.00022763449755623094,,
secondary,Decision Tree,0.8134623527526855,0.2516977638626097,0.012546348571777343,0.0018714202175838608,balanced,5,1.0,2,"{'class_weight': 'balanced', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.578070012965364,0.5782552324504537,0.5754769401741063,0.6039273805113005,0.5711374583178955,0.5813734048838239,0.011565985580740347,82,0.5865518199499861,0.5826155413540799,0.572520144484579,0.5868025005788376,0.583931465617041,0.5824842943969047,0.005226614248901724,,
secondary,Decision Tree,0.6189542293548584,0.028139097133760605,0.012559127807617188,0.001107057801214584,balanced,5,1.0,5,"{'class_weight': 'balanced', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.578070012965364,0.5782552324504537,0.5754769401741063,0.6039273805113005,0.5711374583178955,0.5813734048838239,0.011565985580740347,82,0.5865518199499861,0.5826155413540799,0.572520144484579,0.5868025005788376,0.583931465617041,0.5824842943969047,0.005226614248901724,,
secondary,Decision Tree,0.7795791149139404,0.056813561947536444,0.012499761581420899,0.0014161937115807649,balanced,5,1.0,10,"{'class_weight': 'balanced', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.578070012965364,0.5782552324504537,0.5754769401741063,0.6039273805113005,0.5711374583178955,0.5813734048838239,0.011565985580740347,82,0.5865518199499861,0.5826155413540799,0.572520144484579,0.5868025005788376,0.583931465617041,0.5824842943969047,0.005226614248901724,,
